hotel_id,rating,user_name,user_id
9003,5.0,kpatters,0
9003,5.0,Connie B,1
9003,5.0,JoJo,2
9003,5.0,Stephani S,3
9003,4.0,BimmerM,4
9003,4.0,Ross W,5
9003,3.0,Reisaapie,6
9003,5.0,nadia_pleasanton,7
9003,3.0,travelingnow2008,8
9003,5.0,dkb60,9
9003,4.0,dgqc,10
9003,4.0,Vaughn F,11
9003,4.0,Ormstown,12
9003,5.0,MTLReviewer,13
9003,5.0,BJCW,14
9003,4.0,ottravel5,15
9004,5.0,VancouverRod,16
9004,5.0,David R,17
9004,5.0,ElOzkr A,18
9004,5.0,jameschristopher,19
9004,5.0,rivergen,20
9004,5.0,BigGandLittleT,21
9004,5.0,mynameiswelcome,22
9004,4.0,JaysonC1974,23
9004,5.0,travelingnow2008,8
9005,3.0,HabsfanJezTimes2,24
9005,3.0,Dudeneverstop,25
9005,4.0,TravelotSir,26
9006,5.0,SUZANNE S,27
9006,5.0,jilleastfallowfield,28
9006,5.0,BostonLadybug,29
9006,5.0,nelh98,30
9007,4.0,Jim S,31
9007,4.0,David R,17
9007,3.0,aeroplus,32
9007,5.0,ebtb,33
9007,5.0,HabsfanJezTimes2,24
9007,4.0,Jean S,34
9007,4.0,stampinggirl,35
9007,4.0,undefined,36
9007,4.0,onvoyage_3,37
9007,4.0,TravelotSir,26
9007,4.0,JaysonC1974,23
9007,4.0,BJ2005,38
9008,3.0,onvoyage_3,37
9008,4.0,BigGandLittleT,21
9008,2.0,Ryily,39
9008,1.0,Maggieb3,40
9008,4.0,joe d,41
9008,4.0,mynameiswelcome,22
9008,4.0,MTLReviewer,13
9008,4.0,AnthonyJa86,42
9008,5.0,J9257,43
9008,3.0,jameschristopher,19
9008,4.0,VancouverRod,16
9008,4.0,hardern,44
9008,3.0,Robin Lutchman,45
9008,5.0,Jennifer H,46
9008,5.0,JaysonC1974,23
9009,3.0,rivergen,20
9009,4.0,klodio,47
9009,4.0,ONABUDGETOntario,48
9009,3.0,sienna27,49
9009,4.0,ElOzkr A,18
9011,5.0,Robert G,50
9011,5.0,g0neaway,51
9013,4.0,sienna27,49
9014,4.0,Ginette P,52
9014,4.0,athowatt,53
9016,5.0,SaulMarmor,54
9016,5.0,Jean S,34
9017,5.0,mysterydogue,55
9017,4.0,Daniel B,56
9017,4.0,AnthonyJa86,42
9017,3.0,zimms4golf,57
9024,3.0,Robert G,50
9024,3.0,Chacharea,58
9024,3.0,redrider53,59
9024,3.0,Robin Lutchman,45
9033,4.0,tripann,60
9033,2.0,Carol W,61
9033,5.0,kenh921,62
9033,5.0,Catharine P,63
9033,5.0,bksmith2017,64
9033,4.0,RubyRedBoots,65
9033,5.0,kareni1946,66
9033,5.0,cantrip81,67
9033,4.0,darrylpatrickk,68
9033,4.0,Susan012014,69
9033,4.0,Maggieb3,40
9034,1.0,35traveler35,70
9034,5.0,Tara T,71
9034,4.0,deborahrP6590ES,72
9034,5.0,John C,73
9034,4.0,darrylpatrickk,68
9034,4.0,Susan2369,74
9034,5.0,Deb M,75
9035,5.0,Mobile769156,76
9035,5.0,bigcahoon,77
9035,5.0,DIZZY82,78
9035,3.0,Kate181793,79
9035,4.0,Doris D,80
9035,5.0,MaxBC,81
9035,5.0,Tripadviser15,82
9035,4.0,Dan M,83
9035,5.0,Stephenie/Стефи,84
9036,3.0,TwoMensMum,85
9036,4.0,MyleHigh,86
9036,2.0,Robert S,87
9036,3.0,Mike H,88
9036,5.0,Mobile769156,76
9036,5.0,undefined,36
9036,2.0,tiggins,89
9036,4.0,b0nniebub,90
9036,3.0,amed6,91
9036,4.0,Peter M,92
9036,3.0,john h,93
9036,4.0,Tripadviser15,82
9036,3.0,Carly M,94
9036,4.0,Jim M,95
9037,3.0,islandfoodie2000,96
9037,5.0,kareni1946,66
9037,4.0,Leoval13,97
9037,2.0,deborahrP6590ES,72
9037,4.0,Ben Y,98
9037,5.0,tylee10,99
9037,4.0,Hilford B,100
9037,4.0,Deb M,75
9037,5.0,deeman98,101
9037,5.0,Lorbo2015,102
9037,4.0,curlergirl,103
9037,4.0,orcaland,104
9037,4.0,Proudmanxman1970,105
9037,4.0,cantrip81,67
9037,5.0,kenh921,62
9037,4.0,omanaomi,106
9037,4.0,CalgaryMarcoPolo,107
9037,4.0,TravelTipsCalgary,108
9037,5.0,Katherine M,109
9037,5.0,TJandTR,110
9037,5.0,Jim M,95
9037,3.0,CaseyluvsSophie,111
9037,4.0,Paul B,112
9037,4.0,Kathini,113
9038,5.0,peter84,114
9038,4.0,William C,115
9038,4.0,Geckosgal,116
9038,5.0,Gary W,117
9038,4.0,DADIG,118
9038,5.0,Snow666angel,119
9038,5.0,Jon W,120
9038,3.0,eztourist,121
9039,5.0,Tara T,71
9039,5.0,b0nniebub,90
9039,3.0,westcanguy,122
9039,4.0,Turk204,123
9039,5.0,jameslfoley,124
9039,2.0,Mike D,125
9039,3.0,John C,73
9039,4.0,Canucksontheloose,126
9039,4.0,fishingguy2015,127
9039,5.0,JoAnnSp,128
9039,4.0,114darrylp,129
9039,5.0,Debbie054,130
9039,4.0,Monixen,131
9039,3.0,richmennie,132
9039,4.0,Dendroctonus,133
9039,4.0,Peter F,134
9039,5.0,Stuart71,135
9039,4.0,Kate181793,79
9039,1.0,Stephenie/Стефи,84
9039,2.0,Verbz,136
9039,2.0,Kim S,137
9039,4.0,keadyn,138
9042,5.0,Capt_S_12,139
9042,5.0,IGH7,140
9042,5.0,DaveBritishColumbia,141
9045,5.0,chicosmama,142
9046,5.0,Caroline090,143
9046,5.0,Marilyn B,144
9046,5.0,Jojul_11,145
9048,5.0,KenJennings1,146
9049,2.0,SailorAirman,147
9049,4.0,Marian C,148
9049,3.0,DADIG,118
9049,4.0,Teresa H,149
9050,5.0,Carol W,61
9051,4.0,timbucktoe,150
9051,4.0,AliceMatthews,151
9059,1.0,Francis V,152
9059,3.0,John F,153
9059,4.0,PhilG512,154
9059,5.0,Dunc14,155
9059,3.0,kbdid,156
9059,4.0,UMichAlum,157
9059,5.0,Harvey C,158
9059,5.0,A6848TDdavidp,159
9059,4.0,MuskokaMan,160
9059,2.0,Nicola B,161
9059,4.0,Amy L,162
9059,4.0,voyager075,163
9059,5.0,tkemp111,164
9059,4.0,Bryan H,165
9059,5.0,Florin M,166
9059,3.0,Jimthefriar,167
9059,5.0,NorthernGuy13,168
9059,5.0,paulgeci,169
9059,4.0,b0b55russell,170
9060,1.0,undefined,36
9061,5.0,Jim E,171
9061,5.0,stephie567,172
9061,5.0,RexT,173
9061,5.0,LuluReview,174
9061,5.0,Dunc14,155
9061,5.0,BHorst,175
9061,5.0,Dendroctonus,133
9061,5.0,Craig H,176
9061,5.0,Florin M,166
9061,5.0,reggaeplus,177
9061,5.0,Stefan P,178
9061,5.0,tayser,179
9062,5.0,tayser,179
9062,5.0,janvan3821,180
9062,5.0,SaulMarmor,54
9062,5.0,JVR155019,181
9062,5.0,Robert C,182
9063,5.0,Dawn C,183
9063,5.0,janvan3821,180
9063,5.0,Robert C,182
9064,4.0,BHorst,175
9064,1.0,Francis V,152
9064,2.0,undefined,36
9064,4.0,MuskokaMan,160
9064,4.0,Amy L,162
9064,4.0,Chris H,184
9064,3.0,RexT,173
9064,5.0,NorthernGuy13,168
9064,5.0,Jennifer R,185
9064,4.0,Marc R,186
9064,4.0,tkemp111,164
9065,4.0,THtheTraveller,187
9065,4.0,kbdid,156
9065,4.0,undefined,36
9066,4.0,Meldoll1,188
9066,3.0,Francis V,152
9066,5.0,TommyAllen,189
9066,3.0,Bryan H,165
9066,5.0,NorthernGuy13,168
9067,2.0,Bruno Z,190
9068,5.0,Chris H,184
9068,4.0,dgqc,10
9069,4.0,PhilG512,154
9071,2.0,Craig H,176
9071,3.0,undefined,36
9071,5.0,nacho_man10,191
9071,1.0,paulgeci,169
9075,4.0,voyager075,163
9076,4.0,Steveandchristine,192
9086,5.0,Charles G,193
9086,4.0,jaykay99,194
9086,4.0,IrishCream,195
9086,5.0,Griffibob,196
9086,5.0,Fred B,197
9086,3.0,Nicola B,161
9092,5.0,JacquelineL144,198
9092,3.0,seasonedtraveller053,199
9092,3.0,John W,200
9092,4.0,Angeles,201
9092,2.0,D&B,202
9092,4.0,dougd540,203
9092,4.0,flyingontheground,204
9092,4.0,Jim R,205
9092,4.0,jimo663,206
9092,5.0,bensagle,207
9093,5.0,JoJo,2
9094,3.0,jhsheep,208
9097,3.0,Peter S,209
9098,5.0,Jzjsolo,210
9101,4.0,OnAnotherJourney,211
9101,5.0,hannewenkeler,212
9101,5.0,Linda L,213
9101,5.0,65Pmobile,214
9101,4.0,reynoir2,215
9101,4.0,Heather S,216
9102,5.0,rafrnhm,217
9102,5.0,Brandi604,218
9102,5.0,OnAnotherJourney,211
9102,3.0,VerwoodChurchmouse,219
9102,4.0,cava33,220
9103,4.0,otistdriftwood,221
9103,5.0,O-Sherry,222
9103,5.0,mrspaulh,223
9103,1.0,Ursula M,224
9103,5.0,Linda W,225
9103,4.0,Dwight T,226
9103,4.0,OnAnotherJourney,211
9103,4.0,PookyCake,227
9103,3.0,Bob S,228
9103,2.0,Christoph F,229
9103,5.0,Cari H,230
9103,5.0,LLHH,231
9103,5.0,GORDON K,232
9103,4.0,Leona Z,233
9103,4.0,Lisa S,234
9103,5.0,Bev R,235
9103,5.0,Joseph B,236
9103,5.0,sunsnowmud,237
9103,5.0,Kate181793,79
9103,4.0,Chris I,238
9103,4.0,Wandering6,239
9103,4.0,Susan012014,69
9104,5.0,Brandi604,218
9104,5.0,128BobbiK,240
9104,5.0,apaetow,241
9105,4.0,Karen K,242
9106,5.0,Cathie B,243
9106,5.0,Cari H,230
9106,4.0,Debbie V,244
9106,5.0,jhsheep,208
9106,4.0,Kate D,245
9106,4.0,Archangelsgirl,246
9106,5.0,Grammyplamla,247
9106,5.0,SonjaB60,248
9106,4.0,Sharonbader,249
9106,4.0,Katherine M,109
9106,2.0,chicosmama,142
9106,4.0,GrandmaGoldwing,250
9106,4.0,Gravelburger,251
9107,5.0,Ursula M,224
9107,5.0,bigcahoon,77
9107,4.0,Gale K,252
9107,5.0,Todd154921,253
9107,3.0,rtsvg,254
9108,4.0,bernieb526,255
9108,4.0,Tootsall,256
9108,5.0,muskrat88,257
9109,4.0,585rolft,258
9109,3.0,Dwight T,226
9109,2.0,O-Sherry,222
9109,3.0,JavaMama75,259
9109,4.0,Hans S,260
9109,3.0,LLHH,231
9109,3.0,TomC50,261
9109,3.0,cheekychubbychops,262
9109,3.0,kidtripping,263
9111,4.0,Bonnie W,264
9111,2.0,Nolpreen,265
9111,3.0,Hammer132014,266
9111,4.0,eztourist,121
9111,4.0,Dave B,267
9111,3.0,energizer090,268
9111,4.0,RonAKA,269
9111,3.0,maddie4bc,270
9111,4.0,Ben Y,98
9111,3.0,Jason H,271
9111,4.0,tripann,60
9111,5.0,886judy,272
9111,4.0,Sac2Travelers,273
9111,5.0,JoyceDH,274
9111,4.0,Glen M,275
9111,3.0,david k,276
9111,3.0,SolusTraveller,277
9111,5.0,Ellen K,278
9111,5.0,annchasebc,279
9111,2.0,Archie C,280
9111,5.0,Kilguy,281
9113,3.0,Norman F,282
9113,3.0,Soonie68,283
9113,3.0,EEM88,284
9113,5.0,65Pmobile,214
9113,4.0,reynoir2,215
9113,3.0,TwoMensMum,85
9113,5.0,MichaelM0079,285
9113,2.0,fayo400,286
9113,4.0,SolusTraveller,277
9113,4.0,tiggins,89
9113,3.0,Catfish85U,287
9113,3.0,bigtrippertoo,288
9113,3.0,muskrat88,257
9117,4.0,EEM88,284
9117,1.0,128BobbiK,240
9117,3.0,kraut_chick,289
9117,5.0,TomC50,261
9117,2.0,oaklyn,290
9117,2.0,kidtripping,263
9117,4.0,Bill R,291
9117,2.0,geoqwest,292
9117,4.0,Jonathan V,293
9119,4.0,nickelcitygirl,294
9119,3.0,Hugh M,295
9121,4.0,athowatt,53
9122,5.0,Concoa,296
9122,4.0,Barry W,297
9122,4.0,Lynda E,298
9122,4.0,LP1247,299
9122,5.0,Eurodame,300
9122,5.0,iamzeke,301
9122,5.0,VagabondsDotCH,302
9122,4.0,Peg99,303
9122,5.0,Kellie S,304
9122,5.0,MrsPacker54,305
9122,4.0,Sabrina H,306
9122,5.0,ALfromManitoba,307
9122,4.0,lovesunshine85,308
9122,5.0,janet g,309
9122,5.0,Paul J,310
9122,4.0,sfryyz,311
9122,4.0,NSAdventureSeekers,312
9123,5.0,trainfan2000,313
9123,5.0,Angela S,314
9123,5.0,DianneRobertson,315
9123,4.0,Patrick M,316
9123,5.0,Wendy S,317
9123,5.0,WHMeg,318
9123,3.0,woodmister,319
9123,3.0,cruiser1968,320
9123,5.0,katasha,321
9123,5.0,Connie H,322
9123,4.0,Sparra53,323
9123,4.0,augusta a,324
9123,4.0,John K,325
9123,5.0,Tosh2,326
9124,5.0,Aileen B,327
9124,5.0,Gwindor N,328
9124,4.0,Alan S,329
9124,5.0,cny12,330
9124,4.0,terbez72,331
9124,4.0,James P,332
9124,4.0,Dickdob1053,333
9124,5.0,bridget1000,334
9124,5.0,Kevin S,335
9124,4.0,CurtisG,336
9124,5.0,almescher,337
9124,5.0,scooper47,338
9124,4.0,Phil835,339
9124,5.0,Elisabeth O,340
9124,5.0,Allan B,341
9124,5.0,Kathleen W,342
9124,5.0,Ellen H,343
9124,2.0,dsky227,344
9124,5.0,KJSandIRS,345
9124,5.0,Allison  E,346
9124,5.0,Steven L,347
9124,5.0,Wych,348
9126,4.0,bneenut,349
9126,4.0,Vecchio John S,350
9126,3.0,Catfish85U,287
9126,3.0,RBDriscoll,351
9126,5.0,KCsew,352
9126,4.0,Hola4876,353
9126,4.0,beachair25,354
9126,4.0,Bernie P,355
9126,5.0,Joseph B,236
9126,5.0,Paula Brian D,356
9126,4.0,GratefulTravellers42,357
9126,4.0,2015eastcoasters,358
9126,4.0,Buffy M,359
9126,3.0,Hugh M,295
9126,4.0,Tandemania,360
9126,3.0,Barry W,297
9126,4.0,Ellen H,343
9126,4.0,WizardBristol,361
9126,3.0,trhattan,362
9126,4.0,Jim E,171
9126,4.0,JDBacks,363
9126,4.0,stephie567,172
9126,5.0,vernonm844,364
9126,3.0,MJP695rue,365
9126,3.0,drdroad,366
9127,5.0,H H,367
9127,4.0,Sean P,368
9127,4.0,Krista B,369
9127,3.0,erm58,370
9127,5.0,Digbyamb,371
9127,4.0,PegLeg-and-SherBear,372
9127,5.0,jnb239,373
9127,4.0,Christoforus,374
9127,5.0,Luckysyd,375
9128,4.0,seasonedtraveller053,199
9128,4.0,sylvie l,376
9128,5.0,Hammer132014,266
9128,2.0,Gingenut,377
9128,5.0,MrsWeedy,378
9128,4.0,Boodleheimer,379
9128,5.0,Jojul_11,145
9129,4.0,ontheroadtwo,380
9129,4.0,jeannieanne,381
9129,4.0,DaveBarbOnTheRoad,382
9129,5.0,Digbyamb,371
9129,4.0,Elisabeth O,340
9129,4.0,Laraine G,383
9129,5.0,Kellie S,304
9130,5.0,TimeshareVon,384
9130,4.0,Krista B,369
9131,5.0,Sheila M,385
9131,2.0,Satsoc,386
9131,5.0,TrapsterX,387
9131,4.0,Boodleheimer,379
9131,5.0,Patrick S,388
9132,5.0,Steven P,389
9132,5.0,albertobrazil,390
9132,5.0,Megan G,391
9132,5.0,luckysunnystar,392
9133,3.0,dsky227,344
9133,2.0,Donna D,393
9133,3.0,BluenoserHalifax,394
9134,5.0,Paul U,395
9134,3.0,OneTipster,396
9134,5.0,sienna27,49
9134,5.0,Sambra21,397
9134,3.0,Catherine P,398
9134,3.0,dolly9,399
9134,3.0,haley745,400
9134,4.0,NSAdventureSeekers,312
9135,5.0,BullsEyeWineGuy,401
9136,1.0,Steven P,389
9136,5.0,Geoffrey M,402
9136,4.0,Donna D,393
9138,5.0,IP3806,403
9138,5.0,Vaughn F,11
9143,5.0,Horsewoman,404
9143,5.0,krp329,405
9143,5.0,justcake13,406
9143,5.0,KCsew,352
9143,5.0,LovesToTravel716,407
9143,4.0,Hola4876,353
9143,4.0,TXLuv2Travel,408
9143,5.0,beachair25,354
9143,5.0,DebbieD60,409
9143,5.0,Sue D,410
9143,5.0,scooper47,338
9143,5.0,Kathy1940,411
9143,4.0,TripleM_99,412
9143,5.0,6259HJC,413
9143,5.0,Ed O,414
9143,5.0,Indie75,415
9143,4.0,ontheroadtwo,380
9143,5.0,Marilyn B,144
9143,5.0,Annette B,416
9143,5.0,Paul S,417
9144,5.0,LuluReview,174
9144,5.0,hikers5152,418
9144,5.0,Fred T,419
9144,5.0,Megan G,391
9144,5.0,Aron B,420
9144,5.0,almescher,337
9144,5.0,BJCW,14
9144,5.0,Matt T,421
9144,5.0,Brett W,422
9144,5.0,BrunoMarieAnnecchiar,423
9144,5.0,LovesToTravel716,407
9145,5.0,PearlBelfast,424
9145,2.0,Tallsally2323,425
9146,5.0,James P,332
9146,5.0,chab009,426
9146,5.0,BrunoMarieAnnecchiar,423
9146,5.0,Kazzoo,427
9146,5.0,ecgrossett,428
9146,5.0,Kate F,429
9147,5.0,Lynn D,430
9147,5.0,Shelly M,431
9147,4.0,crysccrom75,432
9147,5.0,John S,433
9147,5.0,Annette B,416
9147,1.0,peislander1999,434
9147,5.0,Gerry W,435
9147,5.0,Elizabethmaureen8868,436
9147,4.0,livethedream2015,437
9147,4.0,freddi g,438
9147,5.0,scotiajim,439
9147,5.0,Chris R,440
9147,4.0,stampinggirl,35
9147,5.0,Katie M,441
9147,4.0,Andrew I,442
9147,5.0,76fpr,443
9147,4.0,Dan S,444
9147,4.0,kellyshunter,445
9147,5.0,kariandkyle,446
9147,5.0,Al M,447
9147,5.0,Cheryl B,448
9147,5.0,Kevxh,449
9148,5.0,Michael B,450
9148,5.0,willoDorset,451
9148,5.0,189Kim,452
9149,5.0,JR_of_Kamloops,453
9149,5.0,Wei H,454
9149,5.0,joecv5,455
9149,4.0,callted,456
9150,4.0,Terry Soucy,457
9150,4.0,Francine L,458
9150,3.0,Barbanellie,459
9151,4.0,Canada55plus,460
9151,5.0,Kate F,429
9152,3.0,undefined,36
9152,5.0,AuntieAnn,461
9152,3.0,Catfish85U,287
9152,3.0,RBDriscoll,351
9152,2.0,linm68,462
9152,3.0,Gerry G,463
9152,5.0,Harrods4,464
9152,4.0,salesmanSussex_Nb,465
9152,4.0,Canmoretravelbugs,466
9152,5.0,Cathy C,467
9152,5.0,Geoffrey M,402
9152,3.0,Roger S,468
9152,3.0,cruiser6062,469
9152,1.0,Robert R,470
9153,5.0,Horsewoman,404
9153,3.0,454bill,471
9153,4.0,salesmanSussex_Nb,465
9153,3.0,Cheryl R,472
9153,2.0,cruiser6062,469
9153,2.0,Kevxh,449
9153,2.0,Peter B,473
9153,4.0,Drip_investor,474
9153,3.0,kellyshunter,445
9153,1.0,b2mack,475
9153,1.0,Katie M,441
9154,5.0,Holly M,476
9154,5.0,Paula Brian D,356
9154,4.0,Tamara R,477
9154,4.0,crysccrom75,432
9154,4.0,eacmacpamba,478
9154,4.0,dolly9,399
9154,4.0,Robert R,470
9154,4.0,sunlover1997,479
9154,1.0,189Kim,452
9155,3.0,Peter B,473
9155,1.0,Brett W,422
9155,2.0,Luckysyd,375
9158,4.0,SMO2015,480
9158,3.0,2NATIONALPARKFANS,481
9159,2.0,AuntieAnn,461
9159,5.0,Ed O,414
9159,5.0,Relic6241,482
9159,4.0,Barbanellie,459
9162,3.0,Kathy1940,411
9164,5.0,vernonm844,364
9166,3.0,peislander1999,434
9166,4.0,bigmack27,483
9166,2.0,livethedream2015,437
9166,3.0,AyaReiko,484
9166,1.0,Drip_investor,474
9166,3.0,LMCHJP,485
9166,4.0,tripsofstephanie,486
9166,3.0,Geoffrey M,402
9169,5.0,reinlaagland,487
9169,5.0,Shobana T,488
9169,4.0,2NATIONALPARKFANS,481
9169,5.0,sfryyz,311
9169,5.0,Tamara R,477
9169,4.0,Caroline090,143
9169,5.0,Leafs_Country,489
9169,5.0,kitten50,490
9169,5.0,Digger21,491
9169,5.0,Brigus54,492
9169,4.0,Reisaapie,6
9169,4.0,Dan S,444
9170,5.0,geodeb2016,493
9171,3.0,Brigus54,492
9171,4.0,Flocy D,494
9171,5.0,VancouverLil,495
9171,5.0,GratefulTravellers42,357
9172,5.0,ComstockJL,496
9172,5.0,I-hate-name-picking,497
9172,4.0,Terry Soucy,457
9172,5.0,Ddanders1170,498
9172,5.0,Peter M,92
9172,4.0,Ms_OffTheBeatenPath,499
9172,5.0,Digger21,491
9173,4.0,woodmister,319
9173,5.0,theseoldroads,500
9174,5.0,Wardy48,501
9174,5.0,Paul B,112
9174,4.0,RBDriscoll,351
9174,5.0,teddem,502
9174,5.0,kidtripping,263
9174,5.0,Rick F,503
9174,5.0,Bethany T,504
9174,5.0,mountainoutin,505
9174,4.0,LJC309,506
9174,3.0,Alan S,329
9174,5.0,LifeinParis,507
9174,5.0,Steven L,347
9174,5.0,marvmary,508
9174,5.0,blrobins,509
9174,4.0,ProducermanAtlanta,510
9174,5.0,6259HJC,413
9174,5.0,Disco2102,511
9174,4.0,UMichAlum,157
9174,5.0,Kathy M,512
9174,4.0,Dickdob1053,333
9174,4.0,4u2p,513
9174,3.0,IP3806,403
9174,5.0,GORDON K,232
9175,5.0,Wardy48,501
9176,3.0,margieleb,514
9176,4.0,GPohl,515
9176,5.0,AWESOMECornerbrook,516
9177,5.0,Francine L,458
9177,5.0,claire t,517
9177,3.0,eacmacpamba,478
9177,3.0,Cathy C,467
9177,5.0,DaFoosa,518
9177,4.0,Buffy M,359
9177,4.0,Allan H,519
9177,3.0,jnb239,373
9177,3.0,CatUK78,520
9177,4.0,shane c,521
9178,5.0,John S,433
9178,4.0,tom646,522
9179,3.0,1998SarahJ,523
9179,5.0,Barbara W,524
9179,5.0,Jimthefriar,167
9179,5.0,Debra885,525
9179,4.0,Al E,526
9179,4.0,tgw375,527
9179,3.0,PepperGrinder_2,528
9179,4.0,H H,367
9179,4.0,scox40,529
9181,1.0,geodeb2016,493
9181,5.0,Lyndasue_11,530
9181,4.0,JeannieSmallTown,531
9181,5.0,CatUK78,520
9181,5.0,Peter M,92
9181,4.0,NJ-sunshine3,532
9182,5.0,Andrea_Wallette,533
9183,5.0,Disco2102,511
9183,4.0,laandrews,534
9183,4.0,I-hate-name-picking,497
9184,4.0,Lynn D,430
9184,3.0,Packed2Go,535
9184,1.0,linm68,462
9184,3.0,TimeshareVon,384
9184,4.0,SSC-CP,536
9184,3.0,Andrea_Wallette,533
9184,1.0,Kathy M,512
9184,5.0,shallah j,537
9184,4.0,Ben Y,98
9184,2.0,Amanda L,538
9184,3.0,AirCanada5,539
9185,4.0,Sara C,540
9186,5.0,SunDaisy11,541
9187,3.0,David M,542
9187,4.0,Northlites,543
9187,3.0,kmomma,544
9187,1.0,Chloe D,545
9187,4.0,Amanda L,538
9187,3.0,Sara C,540
9187,3.0,Goldie50,546
9188,5.0,margie smith,547
9188,3.0,AWESOMECornerbrook,516
9188,4.0,Al E,526
9188,2.0,tgw375,527
9189,3.0,Patti C,548
9189,3.0,callted,456
9189,5.0,NJ-sunshine3,532
9191,4.0,Linda Margaret,549
9194,4.0,Chacharea,58
9194,4.0,AnneandJohn803,550
9194,5.0,Patti L,551
9194,5.0,Boris2552,552
9199,5.0,denlin,553
9203,4.0,Ormstown,12
9210,4.0,RubyRedBoots,65
9210,4.0,Boyd M,554
9210,5.0,Barbara H,555
9211,5.0,GrannyAC,556
9211,4.0,Stanley F,557
9211,5.0,linengirl,558
9211,5.0,Barbara C,559
9211,5.0,Andrew B,560
9211,5.0,Huy B,561
9211,5.0,rogerduarten,562
9211,5.0,WinnipegHiroshi,563
9211,5.0,gmdalberta,564
9211,5.0,Claude L,565
9211,5.0,HECK B,566
9211,5.0,Keith B,567
9212,3.0,Marie G,568
9212,4.0,Ashley,569
9212,3.0,Viajar_desde_Alberta,570
9212,4.0,LovingSunandSand,571
9212,5.0,TravelBugg,572
9213,2.0,georgemom,573
9213,1.0,TashaBn,574
9213,4.0,C9297OOkenm,575
9213,3.0,Emmanuel_Germain,576
9213,4.0,davidbriane,577
9213,4.0,Sheri G,578
9213,4.0,canbear32,579
9215,5.0,Bonnie W,264
9216,4.0,TC0044,580
9217,5.0,baudley,581
9217,1.0,gmdalberta,564
9217,3.0,LovingSunandSand,571
9218,5.0,C9297OOkenm,575
9218,5.0,Amanda H,582
9218,4.0,undefined,36
9218,5.0,candycats,583
9218,5.0,HECK B,566
9220,4.0,undefined,36
9220,5.0,TashaBn,574
9220,3.0,TravelBugg,572
9221,3.0,richard t Sydney Australia,584
9221,3.0,Gale K,252
9221,5.0,savesomeoneelse,585
9221,5.0,Jane D,586
9221,5.0,FrequenttravellerCA,587
9221,2.0,Bev R,235
9221,5.0,Ulwazi,588
9221,4.0,Lynda D,589
9221,2.0,Naomi I,590
9221,4.0,ellejames,591
9221,4.0,Bernard E,592
9221,4.0,Nifty,593
9221,5.0,Buddly,594
9221,4.0,Viajar_desde_Alberta,570
9221,2.0,linengirl,558
9221,5.0,Adam M,595
9221,4.0,omanaomi,106
9221,4.0,Dan M,83
9221,5.0,NSRoadrunner7,596
9222,4.0,davidbriane,577
9222,3.0,Travis12345,597
9222,4.0,CGSTraveller,598
9222,2.0,Nicole P,599
9222,4.0,Sheri G,578
9222,2.0,Carsten S,600
9222,3.0,Andrew B,560
9226,4.0,JDBacks,363
9233,4.0,Ed S,601
9233,4.0,Noel58,602
9233,5.0,Nicole N,603
9233,4.0,PookyCake,227
9233,4.0,PimDutch,604
9233,5.0,riverdaleschool1903,605
9233,4.0,William V,606
9233,5.0,Tannis T,607
9233,5.0,PaoliLLH,608
9233,5.0,bemeyer,609
9233,4.0,Patrick S,388
9233,5.0,Kate D,245
9233,5.0,Jennifer H,46
9233,4.0,Tracy M,610
9233,5.0,carmel s,611
9233,1.0,HappyTravels1923,612
9233,4.0,Stacey M,613
9233,4.0,Henry P,614
9233,4.0,Peter M,92
9233,4.0,Susan V,615
9233,5.0,Susan2369,74
9233,3.0,Noelle H,616
9233,4.0,rammblat,617
9233,5.0,Marion_Harvey,618
9233,5.0,Wanita60,619
9234,2.0,Canucksontheloose,126
9234,4.0,Emmett10692,620
9234,4.0,BarbsZ,621
9234,4.0,heakitt,622
9234,5.0,Lynda S,623
9234,5.0,Roy C,624
9234,5.0,apaetow,241
9234,4.0,Glen M,275
9234,5.0,JoyceDH,274
9234,5.0,Lorbo2015,102
9234,5.0,Terry D,625
9234,4.0,CurtisG,336
9234,5.0,Lora S,626
9236,4.0,CamanoIsleTraveller,627
9236,4.0,Jason H,271
9236,2.0,GeeLanark,628
9236,4.0,pentictonkid,629
9236,2.0,JimFord13,630
9236,3.0,TaraW4546,631
9236,3.0,carmel s,611
9236,4.0,whomever,632
9237,3.0,jenmc74,633
9237,4.0,undefined,36
9237,3.0,Heather S,216
9237,4.0,Andrea M,634
9237,3.0,Marites8,635
9237,3.0,JR02014,636
9237,4.0,Teresa H,149
9237,5.0,RobTor,637
9237,3.0,173Jack173,638
9237,3.0,pandabear9196,639
9237,4.0,SKLT_Esquire,640
9237,3.0,Ron O,641
9237,3.0,redjule70,642
9237,3.0,KimJackC,643
9237,3.0,Barbara A,644
9237,4.0,Katiejojo65,645
9237,4.0,Henry R,646
9237,5.0,Sheree,647
9237,3.0,canuck2s,648
9238,2.0,jack L,649
9238,3.0,Sheree,647
9239,4.0,Teresa H,149
9239,3.0,KNCooper,650
9239,4.0,J1348,651
9239,4.0,Sharon M,652
9239,4.0,J R,653
9239,4.0,Vernus,654
9239,4.0,MaxBC,81
9239,4.0,Ellen K,278
9239,2.0,ChippyDust,655
9239,4.0,Cordie_Cat40,656
9239,4.0,Sherree S,657
9239,5.0,TrueCanucks,658
9239,3.0,maddie4bc,270
